entity_type,name,output_path,translation_status,source_count,source_repos,unresolved,notes
skill,github,skills/github.md,english,1,Dimillian/Skills,false,english-normalized
skill,graphql-query-optimizer,skills/graphql-query-optimizer.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,iac-reviewer,skills/iac-reviewer.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,image-enhancer,skills/image-enhancer.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,incident-postmortem,skills/incident-postmortem.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,integration-test-planner,skills/integration-test-planner.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,internal-comms,skills/internal-comms.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,invoice-organizer,skills/invoice-organizer.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,ios-debugger-agent,skills/ios-debugger-agent.md,english,1,Dimillian/Skills,false,english-normalized
skill,langsmith-fetch,skills/langsmith-fetch.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,lead-research-assistant,skills/lead-research-assistant.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,linear,skills/linear.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,linter-fix-guide,skills/linter-fix-guide.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,llm-council,skills/llm-council.md,english,1,am-will/codex-skills,false,english-normalized
skill,log-summarizer,skills/log-summarizer.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,macos-spm-app-packaging,skills/macos-spm-app-packaging.md,english,1,Dimillian/Skills,false,english-normalized
skill,markdown-url,skills/markdown-url.md,english,1,am-will/codex-skills,false,english-normalized
skill,mcp-builder,skills/mcp-builder.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,meeting-insights-analyzer,skills/meeting-insights-analyzer.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,meeting-notes-and-actions,skills/meeting-notes-and-actions.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,multi-region-strategy,skills/multi-region-strategy.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,notion-knowledge-capture,skills/notion-knowledge-capture.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,notion-meeting-intelligence,skills/notion-meeting-intelligence.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,notion-research-documentation,skills/notion-research-documentation.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,notion-spec-to-implementation,skills/notion-spec-to-implementation.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,observability-setup,skills/observability-setup.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,openai-docs-skill,skills/openai-docs-skill.md,english,1,am-will/codex-skills,false,english-normalized
skill,org-standardization,skills/org-standardization.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,parallel,skills/parallel.md,english,1,am-will/codex-skills,false,english-normalized
skill,parallel-task,skills/parallel-task.md,english,1,am-will/codex-skills,false,english-normalized
skill,parallel-task-spark,skills/parallel-task-spark.md,english,1,am-will/codex-skills,false,english-normalized
skill,performance-budgeting,skills/performance-budgeting.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,performance-trace-guide,skills/performance-trace-guide.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,plan-harder,skills/plan-harder.md,english,1,am-will/codex-skills,false,english-normalized
skill,planner,skills/planner.md,english,1,am-will/codex-skills,false,english-normalized
skill,platform-migration-plan,skills/platform-migration-plan.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,pr-reviewer,skills/pr-reviewer.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,project-skill-audit,skills/project-skill-audit.md,english,1,Dimillian/Skills,false,english-normalized
skill,prompt-optimization,skills/prompt-optimization.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,queue-processing-patterns,skills/queue-processing-patterns.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,raffle-winner-picker,skills/raffle-winner-picker.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,react-component-performance,skills/react-component-performance.md,english,1,Dimillian/Skills,false,english-normalized
skill,read-github,skills/read-github.md,english,1,am-will/codex-skills,false,english-normalized
skill,readme-polish,skills/readme-polish.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,refactor-roadmap,skills/refactor-roadmap.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,release-notes-drafter,skills/release-notes-drafter.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,reliability-slo-sla,skills/reliability-slo-sla.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,roadmap-prioritization,skills/roadmap-prioritization.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,role-creator,skills/role-creator.md,english,1,am-will/codex-skills,false,english-normalized
skill,scalability-assessment,skills/scalability-assessment.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,security-quick-scan,skills/security-quick-scan.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,simple-refactor,skills/simple-refactor.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,skill-creator,skills/skill-creator.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,skill-installer,skills/skill-installer.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,skill-share,skills/skill-share.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,slack-gif-creator,skills/slack-gif-creator.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,small-script-generator,skills/small-script-generator.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,spreadsheet-formula-helper,skills/spreadsheet-formula-helper.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,sql-query-starter,skills/sql-query-starter.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,super-swarm-spark,skills/super-swarm-spark.md,english,1,am-will/codex-skills,false,english-normalized
skill,support-ticket-triage,skills/support-ticket-triage.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,swarm-planner,skills/swarm-planner.md,english,1,am-will/codex-skills,false,english-normalized
skill,swift-concurrency-expert,skills/swift-concurrency-expert.md,english,1,Dimillian/Skills,false,english-normalized
skill,swiftui-liquid-glass,skills/swiftui-liquid-glass.md,english,1,Dimillian/Skills,false,english-normalized
skill,swiftui-performance-audit,skills/swiftui-performance-audit.md,english,1,Dimillian/Skills,false,english-normalized
skill,swiftui-ui-patterns,skills/swiftui-ui-patterns.md,english,1,Dimillian/Skills,false,english-normalized
skill,swiftui-view-refactor,skills/swiftui-view-refactor.md,english,1,Dimillian/Skills,false,english-normalized
skill,system-design-draft,skills/system-design-draft.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,tailored-resume-generator,skills/tailored-resume-generator.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,team-onboarding-guide,skills/team-onboarding-guide.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,tech-debt-portfolio,skills/tech-debt-portfolio.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,template-skill,skills/template-skill.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,theme-factory,skills/theme-factory.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,threat-modeling,skills/threat-modeling.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,ticket-breakdown,skills/ticket-breakdown.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,unit-test-starter,skills/unit-test-starter.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,vendor-evaluation,skills/vendor-evaluation.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,vercel-react-best-practices,skills/vercel-react-best-practices.md,english,1,am-will/codex-skills,false,english-normalized
skill,webapp-testing,skills/webapp-testing.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,writing-assistant,skills/writing-assistant.md,english,1,proflead/codex-skills-library,false,english-normalized
skill,youtube-downloader,skills/youtube-downloader.md,english,1,ComposioHQ/awesome-codex-skills,false,english-normalized
skill,zero-downtime-migration,skills/zero-downtime-migration.md,english,1,proflead/codex-skills-library,false,english-normalized
